coal_times,coal_times_days
0.6610733720236522,241.45704913163897
0.6612381909963325,241.51724926141046
0.6694097672628802,244.50191749276698
0.6720306872552488,245.45920851997963
0.6751965166339612,246.6155277005543
0.6769316473152588,247.24928418189828
0.6899495869449478,252.00408663164217
0.6963304475320583,254.3346959610843
0.6982100523416084,255.02122161777245
0.7037805236538491,257.05583626456837
0.7213313777763979,263.4662857328293
0.7275145667529669,265.72469550652113
0.728087443979694,265.93393891358323
0.7313890070111319,267.1398348108159
0.7365821646046249,269.03663562183925
0.8230191292101057,300.6077369439911
0.8302303373902651,303.2416307317943
0.8508998779744239,310.7911804301583
1.0000532039287218,365.2694327349656
