time,S,E,I,R,beta,r0,rt,sim,real_seed
100.28782547260167,12064.0,512.0,641.0,1783.0,0.2857142857142857,2.0,1.6085333333333334,1,105
100.2902042959912,12064.0,512.0,640.0,1784.0,0.2857142857142857,2.0,1.6085333333333334,1,105
100.29926857578837,12063.0,513.0,640.0,1784.0,0.2857142857142857,2.0,1.6084,1,105
100.30050022862594,12063.0,513.0,639.0,1785.0,0.2857142857142857,2.0,1.6084,1,105
100.30157300694583,12063.0,512.0,640.0,1785.0,0.2857142857142857,2.0,1.6084,1,105
100.30310165501679,12063.0,512.0,639.0,1786.0,0.2857142857142857,2.0,1.6084,1,105
100.30913741954754,12063.0,512.0,638.0,1787.0,0.2857142857142857,2.0,1.6084,1,105
100.31260271701579,12063.0,512.0,637.0,1788.0,0.2857142857142857,2.0,1.6084,1,105
100.31673996042566,12063.0,511.0,638.0,1788.0,0.2857142857142857,2.0,1.6084,1,105
100.31898952120162,12063.0,510.0,639.0,1788.0,0.2857142857142857,2.0,1.6084,1,105
100.32130673361054,12063.0,509.0,640.0,1788.0,0.2857142857142857,2.0,1.6084,1,105
100.32225433988935,12062.0,510.0,640.0,1788.0,0.2857142857142857,2.0,1.6082666666666667,1,105
100.32346693010169,12062.0,510.0,639.0,1789.0,0.2857142857142857,2.0,1.6082666666666667,1,105
100.32375626744694,12061.0,511.0,639.0,1789.0,0.2857142857142857,2.0,1.6081333333333334,1,105
100.32599289636902,12060.0,512.0,639.0,1789.0,0.2857142857142857,2.0,1.608,1,105
100.32618218295632,12059.0,513.0,639.0,1789.0,0.2857142857142857,2.0,1.6078666666666668,1,105
100.32652574964881,12058.0,514.0,639.0,1789.0,0.2857142857142857,2.0,1.6077333333333332,1,105
100.32699886757585,12057.0,515.0,639.0,1789.0,0.2857142857142857,2.0,1.6076,1,105
100.34486539613768,12057.0,514.0,640.0,1789.0,0.2857142857142857,2.0,1.6076,1,105
100.34687348699825,12057.0,513.0,641.0,1789.0,0.2857142857142857,2.0,1.6076,1,105
100.34764203711214,12057.0,512.0,642.0,1789.0,0.2857142857142857,2.0,1.6076,1,105
100.34842547560744,12056.0,513.0,642.0,1789.0,0.2857142857142857,2.0,1.6074666666666666,1,105
100.34892663586338,12056.0,513.0,641.0,1790.0,0.2857142857142857,2.0,1.6074666666666666,1,105
100.35116645904182,12056.0,512.0,642.0,1790.0,0.2857142857142857,2.0,1.6074666666666666,1,105
100.35165711075807,12056.0,512.0,641.0,1791.0,0.2857142857142857,2.0,1.6074666666666666,1,105
100.35182063670241,12056.0,511.0,642.0,1791.0,0.2857142857142857,2.0,1.6074666666666666,1,105
100.35472629326871,12056.0,510.0,643.0,1791.0,0.2857142857142857,2.0,1.6074666666666666,1,105
100.35495789047654,12056.0,509.0,644.0,1791.0,0.2857142857142857,2.0,1.6074666666666666,1,105
100.35502754085796,12055.0,510.0,644.0,1791.0,0.2857142857142857,2.0,1.6073333333333333,1,105
100.3551434731318,12055.0,510.0,643.0,1792.0,0.2857142857142857,2.0,1.6073333333333333,1,105
100.35577641273704,12054.0,511.0,643.0,1792.0,0.2857142857142857,2.0,1.6072,1,105
100.36194977932531,12054.0,510.0,644.0,1792.0,0.2857142857142857,2.0,1.6072,1,105
100.36236545860369,12054.0,510.0,643.0,1793.0,0.2857142857142857,2.0,1.6072,1,105
100.36656264086437,12053.0,511.0,643.0,1793.0,0.2857142857142857,2.0,1.6070666666666666,1,105
100.370273837279,12053.0,511.0,642.0,1794.0,0.2857142857142857,2.0,1.6070666666666666,1,105
100.37325909910017,12053.0,511.0,641.0,1795.0,0.2857142857142857,2.0,1.6070666666666666,1,105
100.37710339793678,12052.0,512.0,641.0,1795.0,0.2857142857142857,2.0,1.6069333333333333,1,105
100.37830039907267,12051.0,513.0,641.0,1795.0,0.2857142857142857,2.0,1.6068,1,105
100.38329693453431,12051.0,512.0,642.0,1795.0,0.2857142857142857,2.0,1.6068,1,105
100.38343627678574,12051.0,512.0,641.0,1796.0,0.2857142857142857,2.0,1.6068,1,105
100.39110796333115,12050.0,513.0,641.0,1796.0,0.2857142857142857,2.0,1.6066666666666667,1,105
100.39125190942714,12049.0,514.0,641.0,1796.0,0.2857142857142857,2.0,1.6065333333333334,1,105
100.40070070292002,12048.0,515.0,641.0,1796.0,0.2857142857142857,2.0,1.6064,1,105
100.4009555098435,12048.0,514.0,642.0,1796.0,0.2857142857142857,2.0,1.6064,1,105
100.40098597136499,12048.0,513.0,643.0,1796.0,0.2857142857142857,2.0,1.6064,1,105
100.40480700574172,12048.0,512.0,644.0,1796.0,0.2857142857142857,2.0,1.6064,1,105
100.4092391737548,12048.0,512.0,643.0,1797.0,0.2857142857142857,2.0,1.6064,1,105
100.40986823518641,12048.0,512.0,642.0,1798.0,0.2857142857142857,2.0,1.6064,1,105
100.41003715159371,12047.0,513.0,642.0,1798.0,0.2857142857142857,2.0,1.6062666666666667,1,105
100.4200600943917,12046.0,514.0,642.0,1798.0,0.2857142857142857,2.0,1.6061333333333334,1,105
100.42171818771571,12046.0,513.0,643.0,1798.0,0.2857142857142857,2.0,1.6061333333333334,1,105
100.42177992928143,12045.0,514.0,643.0,1798.0,0.2857142857142857,2.0,1.606,1,105
100.42293132806364,12045.0,513.0,644.0,1798.0,0.2857142857142857,2.0,1.606,1,105
100.42556161030578,12044.0,514.0,644.0,1798.0,0.2857142857142857,2.0,1.6058666666666668,1,105
100.42919649819522,12043.0,515.0,644.0,1798.0,0.2857142857142857,2.0,1.6057333333333332,1,105
100.43097950995362,12042.0,516.0,644.0,1798.0,0.2857142857142857,2.0,1.6056,1,105
100.4321900332565,12042.0,515.0,645.0,1798.0,0.2857142857142857,2.0,1.6056,1,105
100.4333761868,12042.0,515.0,644.0,1799.0,0.2857142857142857,2.0,1.6056,1,105
100.43489462476262,12042.0,514.0,645.0,1799.0,0.2857142857142857,2.0,1.6056,1,105
100.43970181303966,12042.0,514.0,644.0,1800.0,0.2857142857142857,2.0,1.6056,1,105
100.43978095832512,12042.0,513.0,645.0,1800.0,0.2857142857142857,2.0,1.6056,1,105
100.44482775840645,12041.0,514.0,645.0,1800.0,0.2857142857142857,2.0,1.6054666666666666,1,105
100.44707306407122,12041.0,513.0,646.0,1800.0,0.2857142857142857,2.0,1.6054666666666666,1,105
100.44739135251088,12041.0,513.0,645.0,1801.0,0.2857142857142857,2.0,1.6054666666666666,1,105
100.44971727745268,12041.0,513.0,644.0,1802.0,0.2857142857142857,2.0,1.6054666666666666,1,105
100.45020593251195,12041.0,512.0,645.0,1802.0,0.2857142857142857,2.0,1.6054666666666666,1,105
100.45921323225144,12041.0,511.0,646.0,1802.0,0.2857142857142857,2.0,1.6054666666666666,1,105
100.46105481822387,12041.0,511.0,645.0,1803.0,0.2857142857142857,2.0,1.6054666666666666,1,105
100.46351730510156,12040.0,512.0,645.0,1803.0,0.2857142857142857,2.0,1.6053333333333333,1,105
100.46781941070888,12039.0,513.0,645.0,1803.0,0.2857142857142857,2.0,1.6052,1,105
100.47213558133309,12039.0,512.0,646.0,1803.0,0.2857142857142857,2.0,1.6052,1,105
100.47440452534514,12038.0,513.0,646.0,1803.0,0.2857142857142857,2.0,1.6050666666666666,1,105
100.47578702916509,12038.0,512.0,647.0,1803.0,0.2857142857142857,2.0,1.6050666666666666,1,105
100.47581704877646,12038.0,512.0,646.0,1804.0,0.2857142857142857,2.0,1.6050666666666666,1,105
100.47922025500435,12037.0,513.0,646.0,1804.0,0.2857142857142857,2.0,1.6049333333333333,1,105
100.48042548462392,12037.0,512.0,647.0,1804.0,0.2857142857142857,2.0,1.6049333333333333,1,105
100.482191518962,12036.0,513.0,647.0,1804.0,0.2857142857142857,2.0,1.6048,1,105
100.48272940609829,12036.0,512.0,648.0,1804.0,0.2857142857142857,2.0,1.6048,1,105
100.48416804241036,12035.0,513.0,648.0,1804.0,0.2857142857142857,2.0,1.6046666666666667,1,105
100.48871344947524,12035.0,513.0,647.0,1805.0,0.2857142857142857,2.0,1.6046666666666667,1,105
100.48932472369785,12035.0,513.0,646.0,1806.0,0.2857142857142857,2.0,1.6046666666666667,1,105
100.49356504302858,12035.0,512.0,647.0,1806.0,0.2857142857142857,2.0,1.6046666666666667,1,105
100.49556934223887,12035.0,511.0,648.0,1806.0,0.2857142857142857,2.0,1.6046666666666667,1,105
100.49795821690685,12034.0,512.0,648.0,1806.0,0.2857142857142857,2.0,1.6045333333333334,1,105
100.5006677477235,12033.0,513.0,648.0,1806.0,0.2857142857142857,2.0,1.6044,1,105
100.50314563777111,12033.0,512.0,649.0,1806.0,0.2857142857142857,2.0,1.6044,1,105
100.50362751026154,12033.0,511.0,650.0,1806.0,0.2857142857142857,2.0,1.6044,1,105
100.50377124486133,12033.0,510.0,651.0,1806.0,0.2857142857142857,2.0,1.6044,1,105
100.51361401127737,12033.0,510.0,650.0,1807.0,0.2857142857142857,2.0,1.6044,1,105
100.51581515932268,12033.0,510.0,649.0,1808.0,0.2857142857142857,2.0,1.6044,1,105
100.52231276279105,12032.0,511.0,649.0,1808.0,0.2857142857142857,2.0,1.6042666666666667,1,105
100.52401931229912,12031.0,512.0,649.0,1808.0,0.2857142857142857,2.0,1.6041333333333334,1,105
100.5241554191569,12031.0,511.0,650.0,1808.0,0.2857142857142857,2.0,1.6041333333333334,1,105
100.52573484220142,12031.0,511.0,649.0,1809.0,0.2857142857142857,2.0,1.6041333333333334,1,105
100.5297446678048,12030.0,512.0,649.0,1809.0,0.2857142857142857,2.0,1.604,1,105
100.53475400415553,12030.0,511.0,650.0,1809.0,0.2857142857142857,2.0,1.604,1,105
100.53686070693688,12029.0,512.0,650.0,1809.0,0.2857142857142857,2.0,1.6038666666666668,1,105
100.53884548919488,12028.0,513.0,650.0,1809.0,0.2857142857142857,2.0,1.6037333333333332,1,105
100.54136119265269,12028.0,513.0,649.0,1810.0,0.2857142857142857,2.0,1.6037333333333332,1,105
100.54338311704511,12028.0,512.0,650.0,1810.0,0.2857142857142857,2.0,1.6037333333333332,1,105
100.55088702924482,12028.0,511.0,651.0,1810.0,0.2857142857142857,2.0,1.6037333333333332,1,105
100.55422398125705,12027.0,512.0,651.0,1810.0,0.2857142857142857,2.0,1.6036,1,105
100.55529289123994,12027.0,511.0,652.0,1810.0,0.2857142857142857,2.0,1.6036,1,105
100.55677161351765,12027.0,510.0,653.0,1810.0,0.2857142857142857,2.0,1.6036,1,105
100.5579318428318,12027.0,510.0,652.0,1811.0,0.2857142857142857,2.0,1.6036,1,105
100.56419103836114,12027.0,509.0,653.0,1811.0,0.2857142857142857,2.0,1.6036,1,105
100.57155697141442,12027.0,508.0,654.0,1811.0,0.2857142857142857,2.0,1.6036,1,105
100.57224046532534,12027.0,507.0,655.0,1811.0,0.2857142857142857,2.0,1.6036,1,105
100.57675091781809,12026.0,508.0,655.0,1811.0,0.2857142857142857,2.0,1.6034666666666666,1,105
100.57785611346385,12026.0,507.0,656.0,1811.0,0.2857142857142857,2.0,1.6034666666666666,1,105
